,ego,activated,activated alters,timestep,true threshold,bin_var1,var1,var2,observed
5696,6252,1,11,6,8.653283876659463,1,1.9159537009250613,-0.2462609898464941,0
5697,6253,1,1,2,0.25156938446998744,0,-1.6576190167220328,-0.002247001097482674,1
5698,6254,1,4,4,2.3401340230354584,0,-1.2969838253381676,0.3706603914620637,0
5699,6255,1,9,5,4.010451703149649,0,0.061613887006640354,-0.5849566766774433,0
5700,6256,1,4,4,3.103778287610435,0,0.14102001789032323,-1.3234742049862303,0
5701,6257,1,7,5,4.5239526061420685,1,0.5996874872298188,-0.47024200093422225,0
5702,6258,1,8,5,7.118434149433805,0,0.3442646964959668,-0.00011145638188070154,0
5703,6259,1,4,4,3.594750784406175,0,-0.510061591662199,-0.08508396215035752,1
5704,6260,1,3,3,1.7126004713122747,1,0.18196625631295954,-0.8759104222898714,0
5705,6261,1,3,4,2.3999672880295,0,-0.696303990496918,-0.12398617181242164,1
5706,6262,1,0,1,-5.143503464187969,1,-2.331994421253924,-0.5181613770796797,1
5707,6263,1,10,5,8.174819313897515,0,0.3115443377194791,0.9363142364281191,0
5708,6264,1,10,5,7.150645818647432,1,0.1759342801554382,0.7720707520297995,0
5709,6265,1,6,4,4.534187046891877,1,1.295100026580232,-1.0214058673761557,0
5710,6266,1,3,2,2.7690986690836272,1,-0.49097582000718365,-0.39650302508362234,0
5711,6267,1,8,4,5.300998147852029,1,0.6609812966444357,-0.001816062176293233,0
5712,6268,1,12,5,8.530827907979006,1,0.35105324634638996,0.9595115218993905,0
5713,6269,1,0,1,-5.2115798087049425,0,-1.392198927075525,-1.4149308153963132,1
5714,6270,1,6,3,5.481235088740491,0,0.2346105790721701,-0.5699874375017958,0
5715,6271,1,0,1,-2.818418851012766,0,-1.5910989875615213,-0.8145425264799625,1
5716,6272,1,8,4,6.274595938388911,1,-1.3423661385711847,1.8343390736520808,0
5717,6273,1,6,3,5.549095301708992,1,-0.0461550880122181,1.1341607021517288,0
5718,6274,1,0,1,-0.12082289906902943,1,-0.386614359022981,-1.67457583207958,1
5719,6275,1,3,2,1.3382837206116305,0,-1.1825001322174924,0.038694452247584006,0
5720,6276,1,3,2,0.3790035448043112,0,0.08712394207191028,-2.044736853149399,0
5721,6277,1,8,4,5.3937522049147875,1,0.34483958837577194,0.35822972472813264,0
5722,6278,1,12,5,11.8905115299676,1,2.272958707347903,0.3296702660036626,0
5723,6279,1,12,5,7.96237146168272,1,0.9345004015174864,-0.21557710123671545,0
5724,6280,1,8,4,6.101088164736371,0,-1.2465414431338497,1.430424184521211,0
5725,6281,1,3,2,1.7854015204967062,0,-0.5402888331835926,-0.5314318193494727,0
5726,6282,1,7,4,5.543824455198512,1,0.9561272847598815,-0.6327406882979494,0
5727,6283,1,6,4,5.938661556664886,0,0.558548624860361,-0.7567382846250031,0
5728,6284,1,4,3,2.078242997929961,0,0.2956971321305098,-1.1505106078371456,0
5729,6285,1,12,5,8.350664213436602,0,1.9362810802712629,-1.5246117163853117,0
5730,6286,1,0,1,-0.494113405825346,1,-1.733450302108521,0.6456776056160285,1
5731,6287,1,0,1,-7.05661699181113,1,-1.824094969844241,-1.6223617584208987,1
5732,6288,1,4,3,2.011519075252745,1,-0.46907118578793416,0.142534451837451,0
5733,6289,1,7,4,6.577088580627139,1,0.42334703061579504,0.15100988624377892,0
5734,6290,1,7,4,4.221764168348113,1,-0.9571163735141618,1.4411043409626398,0
5735,6291,1,3,2,2.493102951740841,1,-1.1518966624321187,0.48140754464281177,0
5736,6292,1,6,4,5.7072703732294565,1,-1.1080994732027802,1.8033707922571758,0
5737,6293,1,4,3,3.9549445297618355,1,-1.9293064801642652,1.5291185900023965,1
5738,6294,1,9,5,5.86731158249498,0,0.4388395683073164,-0.32407369688397664,0
5739,6295,1,4,4,3.530385286245254,1,0.3430860485188257,-0.29396335613055324,0
5740,6296,1,0,1,-2.0575295302696155,0,-1.4999456560843514,-0.4132839039889937,1
5741,6297,1,7,5,4.841184486241006,1,0.6299742116460987,-0.46702375389307604,0
5742,6298,1,13,7,10.837009406923496,0,0.8127004247040824,1.138256192049895,0
5743,6299,1,6,5,4.5826393730004735,0,0.5635654379144578,-0.905611186318244,0
5744,6300,1,14,8,13.309837688317089,0,0.30103326528333363,2.3412110120368137,1
5745,6301,1,10,6,9.413898485367024,1,1.0412942054548484,0.268701935685288,0
5746,6302,1,10,6,6.06527136226011,0,0.8191425904245944,0.09108718810228368,0
5747,6303,1,2,2,1.4904984547166462,0,-1.3030729437545174,-0.02501598853254891,0
5748,6304,1,8,6,6.0499170288173545,0,0.5392313787759412,-0.47380550308447866,0
5749,6305,1,4,5,3.5523111808641117,0,0.8328668594627874,-1.81934941803584,1
5750,6306,1,4,4,3.9944103435489247,1,0.2773623785510526,-0.6921854294715413,1
5751,6307,1,0,1,-2.2381916506762694,0,-0.9913251810234082,-1.5673457294654842,1
5752,6308,1,6,5,4.548289774973626,0,0.3771795673087607,-0.47924511440283446,0
5753,6309,1,6,5,5.593846628614973,0,-0.09345672608057179,0.49873484583253325,0
5754,6311,1,9,6,6.79964075555746,0,0.6212642514233986,0.010806080436890773,0
5755,6312,1,2,2,0.09953382094857513,1,-1.7649585916776385,0.5392761445435817,0
5756,6313,1,4,3,3.8330667544037333,0,1.127256638443323,-1.3445094096011705,1
5757,6314,1,5,4,4.030162992547677,1,-0.43899810179573834,0.3650419329743436,1
5758,6315,1,12,7,10.141182784483714,1,1.6179984142895076,0.6754653284823198,0
5759,6316,1,11,6,10.981156087549955,0,1.7796168174209577,0.505044012553196,0
5760,6317,1,12,7,11.890613737879749,1,0.3100240281587721,2.079092989409541,0
5761,6318,1,10,5,9.795843208186257,0,0.555314039565574,1.442232887147207,0
5762,6319,1,0,1,-0.25574016035602887,0,-0.6023363355919087,-1.3738120773803673,1
5763,6320,1,0,1,-1.0595953452853095,0,-1.19755420197289,-0.5538551549402236,1
5764,6321,1,7,4,4.510102962356871,1,-0.49982837561329463,0.2938806187587093,0
5765,6322,1,8,4,7.503631190420063,0,0.6255446399769603,0.22616658240732865,0
5766,6323,1,6,3,5.225389192255492,1,0.23383404893090398,0.4170110645004013,1
5767,6324,1,10,4,8.309905594903569,1,1.156668465571929,-0.18875075542298067,0
5768,6325,1,0,1,-1.7084167377918593,1,-2.380200483463411,0.45610903118749857,1
5769,6326,1,8,3,6.8285570674351845,1,0.22779780659971643,0.41757365628635645,0
5770,6327,1,7,3,4.812689754099132,0,0.2718694746611808,-0.19378680489738453,0
5771,6328,1,0,1,-2.698889413189845,0,-0.8390838039285567,-1.396109610553908,1
5772,6329,1,0,1,-2.2327644609067065,0,-1.0673180125395711,-1.0566776587261468,1
5773,6330,1,3,2,1.2763323440608456,1,-0.7502403258185087,-0.2792738924346049,0
5774,6331,1,7,3,4.817397286038107,0,-0.0576622306045824,0.15813657600215375,0
5775,6332,1,4,2,3.1776561465018824,0,0.14261460084736122,-0.13047296661816568,0
5776,6333,1,3,2,2.6688046480548313,1,-0.5897257583832932,-0.19776257833012376,0
5777,6334,1,7,3,5.183338992704376,1,-0.04992042851292393,0.34873868347441656,0
5778,6335,1,8,3,7.994014534978026,0,1.5900471689746418,-0.4277232763519165,0
5779,6336,1,7,3,3.4606702966588574,1,-0.019314147055955223,-0.8502135826692537,0
5780,6337,1,0,1,-1.0964114375964593,0,-2.043442930354884,-0.322488279892146,1
5781,6338,1,13,4,6.513434940822873,0,0.5826591012781103,-0.2120062815729009,0
5782,6339,1,2,2,1.5845191315577383,0,0.1380755945155122,-1.428908060415643,0
5783,6340,1,13,4,10.844028178998913,1,1.6422905002822215,0.7785203877474465,0
5784,6341,1,5,3,3.055815525244231,1,0.22530025477597748,-0.7951170088253516,0
5785,6342,1,3,2,1.4920921873288628,0,-1.0093830033142024,0.0015353063920974794,0
5786,6343,1,6,3,3.167687559876174,1,-1.508704653920535,0.6734991484368711,0
5787,6344,1,6,3,4.938611665210303,1,0.5781207883735887,-0.2830550314271442,0
5788,6345,1,0,1,-2.4692392600821793,1,-1.676019473553415,-0.5334710379370702,1
5789,6346,1,4,2,2.6212562734957205,0,-0.3219686938619488,-0.5667596607411712,0
5790,6347,1,8,3,5.723747419064329,0,-0.0975309918221729,0.2899873529124484,0
5791,6348,1,9,3,8.922501972514812,0,0.23647742121119672,0.7416456615760691,0
5792,6349,1,0,1,-0.0807821035381216,1,1.5491542427336282,-2.7902835300867324,1
5793,6350,1,12,4,9.633204276479491,0,0.3208714071125722,1.050303099127523,0
5794,6351,1,5,2,2.4125683403919638,0,0.3349550080361727,-1.5410911865160035,0
5795,6352,1,0,1,-2.378131913847769,1,-1.2994248451565173,-1.2854833340617755,1
5796,6353,1,0,1,-6.46198130696684,1,-1.736630682002732,-2.0070960457933724,1
5797,6354,1,4,2,2.5141741360584833,0,-0.8105799318897958,-0.10537146918267652,0
5798,6355,1,0,1,-4.8585017442954275,1,-1.757156451641362,-0.7986555796882535,1
5799,6356,1,9,5,8.442492839078856,0,0.4265118195945642,-0.1429034404617802,1
5800,6357,1,9,6,8.72647523525388,0,-0.6946079045010273,1.8863148873045643,1
5801,6358,1,3,2,2.8517076764354266,0,0.23833360138838847,-0.6878056488878661,0
5802,6359,1,5,3,4.957992261227914,1,1.0551397978469754,-0.20741841084950205,0
5803,6360,1,8,7,6.410373998509731,1,-0.22467009191955786,0.906195028220952,0
5804,6361,1,14,10,13.572141160185673,0,2.109971567265679,0.9536196024492152,1
5805,6362,1,6,6,5.0082321832963705,1,-0.6883539987103979,0.4122646279682383,1
5806,6363,1,8,7,7.095494314638229,1,0.1073137576550072,0.6187997592609438,0
5807,6364,1,13,9,10.501272779492263,0,1.9107148493703008,-0.23194867066011654,0
5808,6365,1,10,8,8.654215638832994,1,0.403942021700552,0.7107478468934895,0
5809,6366,1,10,8,9.91407341704318,1,-0.12073696197534727,2.0272722525712363,0
5810,6367,1,10,8,9.725615771357658,1,1.1673112256392764,0.5239070907094633,0
5811,6368,1,2,2,0.5528621748866096,1,-0.570050067088471,-0.18606367344042316,0
5812,6369,1,0,1,-3.5301446924695914,0,-2.1234662351572626,-0.8355649236188735,1
5813,6370,1,0,1,-5.2630636794932055,0,-1.739540411285336,-1.8266282974546666,1
5814,6371,1,2,2,1.9945923380845507,1,0.048199044664025116,-0.7550715966011868,0
5815,6372,1,5,3,2.3341290489322075,1,-0.8886095271350304,0.32824300607348716,0
5816,6373,1,5,3,3.703144041007286,0,-0.09298722745427569,-0.2721983357100327,0
5817,6374,1,11,4,9.379247714369745,1,0.34895928493316675,1.4731556977474667,0
5818,6375,1,6,3,3.628565006446738,0,-1.3976685989343518,1.1257289264322226,0
5819,6376,1,3,2,1.0967542937041699,0,0.23841395126626727,-1.602285280848725,0
5820,6377,1,5,3,4.1924599791396275,0,0.4889851263089461,-0.9313436997624915,0
5821,6378,1,11,4,5.5377984609685065,1,-0.5749564083548248,0.44541688819056013,0
5822,6379,1,10,4,9.480868447872735,1,0.7334279513482214,1.6280345785718715,0
5823,6380,1,4,3,3.944737726264867,1,0.9182104669763852,-1.028158218229294,0
5824,6381,1,0,1,-1.3001002454206942,0,-0.6733267959887439,-0.9744213907207337,1
5825,6382,1,4,3,2.9836210056945123,1,0.834418726080601,-0.4278798115556074,0
5826,6383,1,4,3,3.8341284583396886,0,0.05104248461512709,-0.4995652188492662,0
5827,6384,1,0,1,-3.622951153007481,1,-0.1413128644674701,-2.002799510271917,1
5828,6385,1,6,4,4.50646993201092,1,-0.1905891318104073,0.3099699859307025,0
5829,6386,1,7,4,6.872202529891204,1,0.015706905705971556,1.056193041183527,0
5830,6387,1,2,2,1.7174100317381757,0,-0.4268929570578334,-0.7519474646825096,0
5831,6388,1,9,5,5.146182216450485,1,0.08725999609749555,0.8203182915206335,0
5832,6389,1,4,4,3.67097596380014,0,-0.9386530667892025,0.7715505388264701,0
5833,6390,1,3,4,2.556217460141566,0,-0.569149184332269,-0.04552328635701398,1
5834,6391,1,6,5,4.3228231742539425,0,0.23464159976378784,-0.6606203009105494,0
5835,6392,1,7,6,6.047521723401519,1,2.103603598850723,-1.3974653401666979,0
5836,6393,1,9,7,6.090746933305665,0,0.04560413150596634,0.5064905736043238,0
5837,6394,1,5,6,3.037403081546998,0,0.4107358721793697,-0.7003144876995454,0
5838,6395,1,13,9,11.341042844567903,1,1.35219842728126,1.327192974458696,0
5839,6396,1,3,6,2.776302985061429,0,-1.2790654274416602,0.05900896944643321,1
5840,6397,1,7,7,4.219893259262098,0,-0.9551205560419865,0.40600565146397666,0
5841,6398,1,6,7,5.456145618776443,1,0.9729286315329917,-0.41146723611806957,0
5842,6399,1,5,7,2.8088808720518608,0,0.13567310852719663,-0.5481809817464893,0
5843,6400,1,9,8,7.0855392587425765,0,0.5849722969846228,0.1742804757979387,0
5844,6401,1,9,8,6.132370306566518,1,0.6119008806654486,0.17980039287678418,0
5845,6404,1,0,1,-1.3396895236462947,1,-1.374811620549084,-0.31059985212907104,1
5846,6405,1,2,4,1.1455249118100568,0,-0.7679614333757325,-0.4068424835832,1
5847,6406,1,7,8,5.871682778880504,0,0.3669070846270988,-0.150055355444093,0
5848,6407,1,5,7,4.257093120332163,0,-0.9926335556628424,0.5734053314295254,1
5849,6408,1,4,6,3.001033836089468,0,-0.584516324405885,-0.7598229712304005,1
5850,6409,1,12,11,10.289463686827354,1,2.2108235570943875,-0.5200918627365643,0
5851,6410,1,3,5,2.5192879823853818,1,0.9005690698653779,-1.4454029044152297,1
5852,6411,1,10,10,9.038481566859499,0,1.7665828366095262,-0.4428401026291919,1
5853,6412,1,1,3,0.5843270803290228,0,-1.860376382317238,0.44378356740850544,1
5854,6413,1,4,8,3.319274630560063,1,-0.3657251827928034,0.21956773976578842,1
5855,6414,1,4,8,3.272162341597296,0,-0.3638575373026784,0.3877062174064882,1
5856,6415,1,7,10,6.789624364879389,0,0.4194046407786481,0.19084349017349167,0
5857,6416,1,4,9,3.924338998160888,1,0.2824215434277854,0.07899408473343543,0
5858,6417,1,9,11,8.997044273204313,0,0.9435525128876248,0.178721404054342,0
5859,6418,1,12,16,10.59200178919642,0,1.4263437115959372,0.22050048126752328,0
5860,6419,1,9,15,8.899076593657838,1,-0.2693346000051877,1.6129631650484373,1
5861,6420,1,12,17,11.258466259120121,1,1.3194644258275185,0.5171966488107612,1
5862,6421,1,1,9,0.08157929849247658,1,-0.2776397329621106,-1.7906901775998534,1
5863,6423,1,6,14,5.639872949879436,1,0.0368841375281294,0.7011233310425492,1
5864,6424,1,1,10,0.9515171003431071,1,-0.7306826553961662,-0.7429746047054591,1
5865,6425,1,8,15,5.009887897640294,0,0.5313926864783507,-0.3824719981838669,0
5866,6427,1,7,14,6.641376665820454,0,0.9774424791213957,-0.6410421168931528,0
5867,6428,1,3,12,2.207538411838143,0,0.0667100568837417,-1.208618758856185,1
5868,6430,1,5,13,3.7931503112217957,1,-0.24528623887958823,0.6766883794082905,0
5869,6431,1,10,14,8.462049532984622,0,2.4767443286054647,-0.7213050173962713,0
5870,6432,1,6,13,5.995666832716818,1,0.899246765207106,-0.35152995607148346,0
5871,6433,1,7,13,5.874817604096289,0,-0.16715929822324743,0.5354540430774861,0
5872,6434,1,4,11,3.109247215813621,0,-0.9237638315876892,0.04013003920107823,1
5873,6435,1,6,12,4.186181933015026,0,0.35480301180183005,-0.24484407215965603,0
5874,6436,1,8,13,7.667146142691985,0,0.07441428047166325,0.8231789494831371,1
5875,6437,1,5,11,4.155213181237425,1,1.3487358955987265,-1.0894409651604213,1
5876,6438,1,5,10,4.729304056495294,1,-1.0387261268319676,0.8711190748410922,0
5877,6439,1,2,9,1.5492043674808185,1,-0.5161462078196659,-0.47969309672187255,1
5878,6440,1,3,9,2.9658568937726066,0,0.29763144248626316,-1.1540491007326994,1
5879,6441,1,3,8,2.3014745632909355,1,0.8633476769212355,-1.1465640971605902,0
5880,6443,1,10,11,9.98757894363591,1,2.5122087394469323,-0.5671866580945627,1
5881,6444,1,7,9,6.448652855891141,1,0.06461446867068232,0.594914203290461,1
5882,6445,1,5,6,3.914993497905235,1,0.006199518912288041,-0.44996608419935,0
5883,6447,1,2,4,1.1181741954513278,1,-0.34456640412171563,-0.5558753308207445,1
5884,6448,1,9,7,8.61032594417879,1,0.5439604761196202,0.6437703592172649,1
5885,6449,1,7,5,6.515028840667911,0,1.3894049221292137,-0.18747366887988476,0
5886,6450,1,9,5,8.038192333840826,0,1.0073184134604338,0.5033036717235836,0
5887,6451,1,2,2,1.2998645166765561,1,-1.2489878247763626,0.020207646702309005,0
5888,6452,1,5,3,2.5954238131860317,1,0.46453315242959115,-0.5991167790508438,0
5889,6453,1,7,4,6.4441691994016415,0,1.3029349228955263,-0.6574564536351851,0
5890,6454,1,8,4,6.469426866115521,1,0.14578785748500625,0.2781915975229198,0
5891,6455,1,9,4,7.7226720878589195,0,0.7632887334280815,-0.20680242555347722,0
5892,6456,1,3,2,1.9123070051311375,0,-1.1073900334000568,0.16893497048546757,0
5893,6457,1,0,1,-3.20820684225373,0,-1.1212360812130573,-1.5644157034452666,1
5894,6458,1,0,1,-3.574780983954496,0,-0.3237673530519197,-1.8621621844893168,1
5895,6459,1,3,2,1.3895527450532992,1,-1.4558350203211818,0.6238180033698408,0
5896,6460,1,10,3,4.201767348245076,1,-1.2078661816768175,1.0839081139283329,0
5897,6461,1,4,2,1.3785603985769275,0,-0.3646094561304498,-0.8121278744690309,0
5898,6462,1,5,2,2.1932673103909615,0,-0.5876522324551761,0.046201130473495895,0
5899,6463,1,0,1,-2.9926315484957344,1,-1.794980310335148,0.05461670969019154,1
5900,6464,1,11,3,10.457000450144173,0,1.6651192335584855,-0.0483339738668146,0
5901,6465,1,6,2,3.7635105589647653,1,0.38259309226966237,0.03086280179878016,0
5902,6466,1,4,2,1.6709864269011505,1,-0.050368404817933594,-0.4700764048315029,0
5903,6467,1,0,1,-3.677948130035234,1,-0.8224972610810697,-1.3695131980948227,1
5904,6468,1,4,2,2.1880736125109457,0,-0.9971713541641241,0.8081422933426302,0
5905,6469,1,0,1,-0.8156064006007362,0,-1.4149575819631688,-0.5602460421693015,1
5906,6471,1,8,3,3.536188695273606,0,0.11870435539767227,-0.7476389764111637,0
5907,6472,1,0,1,-0.5006649874696945,1,-1.4384536536098047,-0.14117426935185093,1
5908,6473,1,7,3,6.758574384456857,0,0.117541617631266,0.2508032668307176,0
5909,6474,1,4,2,0.9551938940468334,1,-0.9151231852606903,-0.3026186687108805,0
5910,6475,1,8,3,4.368231461579052,0,0.7440974308037684,-1.0559115386981552,0
5911,6476,1,4,2,3.6658841848022163,1,-0.19165045089284904,-0.22664315815673056,0
5912,6477,1,6,3,3.175290438894955,0,0.0854558336240361,-0.7246511511604864,0
5913,6478,1,13,4,11.533091083628616,1,1.365086443350007,0.8629282471487671,0
5914,6479,1,13,4,11.536420499603127,1,1.7043477618078808,0.13420554596883008,0
5915,6480,1,8,3,2.389289131656211,0,-0.24743608407638248,-0.34350150645707817,0
5916,6481,1,0,1,-7.78624591332842,1,-1.3103771017846786,-1.7150992854430858,1
5917,6482,1,0,1,-0.2841347289109335,0,-0.9071901622220824,-1.3744793699583937,1
5918,6483,1,8,3,5.75674898247208,1,0.7309513084764222,0.39407504644213925,0
5919,6484,1,3,2,2.02158052303003,1,0.20429534248894818,-1.0223199978923432,0
5920,6485,1,3,2,0.8613633810239957,0,-0.6059872343794009,-0.7467478543863456,0
5921,6486,1,4,2,3.8281020887086488,1,0.21625370426144103,0.1021930758171287,0
5922,6487,1,3,2,2.418914230511656,0,0.15293747154037982,-0.46580386836735144,0
5923,6489,1,6,3,2.392794279637925,0,-0.1862448506790692,-0.5772393627633524,0
5924,6490,1,0,1,-0.06473872370075072,0,0.04961562407329264,-1.6982151759427742,1
5925,6491,1,8,4,7.092702762938979,1,0.6619952827458985,-0.12164958269186021,0
5926,6492,1,4,3,3.0710663662478845,1,-0.5723980453811892,0.2674218146845041,0
5927,6493,1,4,3,3.039123330280493,0,0.7016219377425664,-1.3174532109711914,0
5928,6494,1,12,6,11.94353801681546,0,1.1917170017850751,0.5892110884058901,0
5929,6495,1,7,4,3.4461981522106764,1,0.14551114650799268,-0.47749319962707554,0
5930,6496,1,12,6,11.894049211829245,1,0.6364768050197608,2.086428011344994,0
5931,6497,1,10,5,8.001249464643992,1,0.04474657640237489,1.8367904041196335,0
5932,6498,1,6,4,5.241150494872245,1,0.7594214098559481,-0.3231749948002409,0
5933,6499,1,10,5,8.087994184126373,0,0.14750291802136506,0.31322358865716904,0
5934,6500,1,0,1,-2.547961017171569,1,-0.4535312153251147,-2.2065557136627985,1
5935,6501,1,3,3,2.4623522615018714,1,-0.8600059189085589,-0.10875647341530835,1
5936,6502,1,0,1,-3.427220592532398,1,-1.7013021575819913,-0.9966872656629351,1
5937,6503,1,13,6,11.576443058454203,0,0.8379401094300002,1.2026227449966627,0
5938,6504,1,7,4,5.728285775865762,1,1.0632468312077399,-0.3421417256217021,0
5939,6505,1,4,3,2.3603672410595564,1,-0.572165852224909,-0.07366710665384771,0
5940,6506,1,2,2,1.5215063461434464,1,0.358388552628522,-1.1556271243902794,0
5941,6507,1,4,3,3.9579027917028387,0,-1.2972430277408091,0.6242515189652097,0
5942,6508,1,8,4,7.135311349867816,1,1.338969931191582,0.15720402707939418,0
5943,6509,1,12,5,10.583525601512033,0,0.4025902694292563,1.376896004181669,0
5944,6510,1,3,3,2.3565505094027324,0,-0.783068763408255,0.02704385636753039,0
5945,6511,1,7,4,3.628833502721403,0,-0.11605884493322581,-0.40920105848571453,0
5946,6512,1,1,2,0.47689380247858437,0,-1.0803223748933528,-0.19746072160420797,1
5947,6513,1,12,5,9.568323029800421,0,1.6741299577086985,-0.22155850314056422,0
5948,6514,1,8,4,4.293193318166318,1,0.9570072383747444,-0.6857820737591824,0
5949,6515,1,0,1,-1.0414436931078572,1,0.025653987483298526,-1.318851676982323,1
5950,6516,1,8,4,7.102733305855208,0,0.2414713436279674,0.42212513869483037,0
5951,6517,1,5,3,3.2734497567413348,0,-0.10013262854786263,-0.561114660445331,0
5952,6518,1,13,5,10.759564991017252,1,1.4115645481214723,0.9677481409311571,0
5953,6519,1,6,3,5.572503667940203,0,0.9791446669373872,-0.5082224991160326,0
5954,6520,1,0,1,-1.2047263593118231,0,-1.2112182948547943,-0.4085660731586954,1
5955,6521,1,4,2,0.6931493534547455,0,-0.9931704284607858,-1.1802965706055788,0
5956,6522,1,0,1,-0.7257584383587374,0,-0.28522283348514205,-1.191314932813867,1
5957,6523,1,11,4,7.208290480421166,0,0.8906890928872049,-0.14782368045817798,0
5958,6524,1,7,3,4.749829498472307,0,0.7866376657868243,-0.28904583647794935,0
5959,6525,1,7,3,6.212133740450075,0,-0.2839793665913276,0.39464892990196254,0
5960,6526,1,3,2,2.4179726284563716,0,-1.375933923865067,1.21508575915412,0
5961,6527,1,0,1,-3.8402529362157556,0,-0.7308336921021854,-1.8540834221416218,1
5962,6528,1,3,2,0.45142908868898224,1,-0.597373535485236,-0.39969382884799143,0
5963,6529,1,3,2,1.662726421014538,1,-1.5827563987792657,0.815550523225025,0
5964,6530,1,9,5,8.641407151045012,1,0.9308706007603244,0.7748831136565683,1
5965,6531,1,9,6,8.044522057973952,1,0.37209330196464585,0.8691376088209323,1
5966,6532,1,8,6,7.454405320925218,1,0.3300435867160911,1.0267015738305538,1
5967,6533,1,11,7,8.13146817540442,0,0.7939065655063712,0.7321099877703343,0
5968,6534,1,4,3,2.7033342235348297,1,0.6244416675266017,-1.178996461480171,0
5969,6535,1,0,1,-2.291968394394934,1,-0.6020025062049902,-1.2329061945889725,1
5970,6536,1,4,6,3.7586426663526824,0,-1.0857702878135915,0.10101725939427342,1
5971,6537,1,8,7,5.45386102026225,1,1.2665755344887244,-0.7878531932060286,0
5972,6538,1,13,8,7.537845583991403,1,-0.2626480170556597,1.3699676227407322,0
5973,6539,1,3,6,2.5346879246970775,0,0.01967094067297215,-0.6097291226020409,1
5974,6540,1,7,7,5.1425132249801875,1,0.46622776899725416,0.25192575782031035,0
5975,6541,1,5,6,3.139907443153791,0,-1.5804483129855376,0.6836952344713045,0
5976,6542,1,8,7,7.3732234223001925,1,0.3062769147434462,0.1498620457023695,0
5977,6543,1,13,8,9.599089556675546,0,1.9893086694909154,-0.3263674229343722,0
5978,6544,1,7,7,4.689822841248383,1,0.5755429278253047,-0.6758972841361643,0
5979,6545,1,8,7,6.921961851603874,1,1.9932400137981718,-0.41901169297534824,0
5980,6546,1,3,5,1.6512933885388064,1,-0.8116765750379051,-0.09484583127502376,0
5981,6547,1,4,5,3.581686005114422,1,-0.006943067134464779,-0.3530155045932273,0
5982,6548,1,5,5,2.1989015655234554,0,-0.7534757717203024,-0.21537041464515255,0
5983,6549,1,9,6,7.242854502731215,0,0.47002665086349193,0.8255140584520266,0
5984,6550,1,11,7,10.395409234441491,0,-0.6716136654215431,2.1849632601306985,1
5985,6551,1,5,4,3.737851313265372,1,0.9666936358530365,-1.2672005261301384,0
5986,6552,1,2,3,1.1702653139839585,1,-1.5389511627676757,0.383304847029346,1
5987,6553,1,7,4,6.898695107181964,1,1.5834466692198843,-0.3063591081477089,0
5988,6554,1,8,4,4.858201935547714,1,1.032197751386634,-0.44682692517638656,0
5989,6555,1,0,1,-2.902875928666139,1,-1.7406540475679813,-0.7205827441371326,1
5990,6556,1,1,2,0.32083185868965386,1,-0.6380798720199865,-0.4876452362479828,1
5991,6557,1,4,3,3.6397224800276904,0,-0.7215626518694273,0.8865598438059541,0
5992,6558,1,4,3,2.586186467058404,1,0.29546645959551315,-0.8828223789630628,0
5993,6559,1,4,3,3.815219329677657,1,2.0686076113602767,-1.6006263546678154,0
5994,6560,1,2,2,0.6894893286425943,1,-0.7233693343325279,-0.7758185801996428,0
5995,6561,1,2,2,0.011374131407594912,1,-0.8861141548087544,-0.2340651346418605,0
5996,6562,1,11,4,8.768566424739161,0,1.1909526316652554,0.03857173839048394,0
5997,6563,1,11,4,6.79050594830109,0,0.7772726008761174,0.00839150453955833,0
5998,6564,1,11,4,9.339147736555448,1,0.6554381924287618,0.8521692491834827,0
5999,6565,1,7,3,3.758091692733516,1,-0.927357134184415,0.8125226398781445,0
6000,6566,1,11,4,8.00402413554871,1,0.5955091474597901,0.41960480060539085,0
6001,6567,1,0,1,-3.370487598400177,0,-1.399718866950409,-1.51695699298457,1
6002,6568,1,4,2,1.607485354560027,0,-1.5383474936218868,0.38361427283476857,0
6003,6569,1,4,2,1.6468469226260123,1,0.10016573248881357,-0.9134887749480783,0
6004,6570,1,8,3,6.803666682083804,1,-0.37457182496630287,0.45325010559308276,0
6005,6571,1,4,2,1.8354144727469341,1,1.3846726207408226,-2.354798183299237,0
6006,6572,1,4,2,3.324416133407218,0,-0.19391718955714268,-0.6122376466896907,0
6007,6573,1,0,1,-0.37879713007669025,1,-0.16795494285345744,-1.482453661557032,1
6008,6574,1,0,1,-1.8595268206840276,1,0.375597925498624,-2.38029256122505,1
6009,6575,1,0,1,-1.838578396365621,0,-2.8678039204353616,0.5149821993391708,1
6010,6576,1,8,3,5.931015919982039,1,-0.08391469925424369,0.8763884552240586,0
6011,6577,1,8,3,6.316251265042455,1,-0.45146733218511226,1.9649078031249032,0
6012,6578,1,4,2,0.9363538413391748,1,-0.3045804093057349,0.12019474635581617,0
6013,6579,1,13,4,10.992016685230082,1,1.3042354979092363,0.9140830272926745,0
6014,6580,1,4,2,3.2011273710565256,1,0.30910869397394447,-0.6426027183093203,0
6015,6581,1,6,3,4.336754452413148,0,0.4414277791929908,-0.06836827589661365,0
6016,6582,1,6,3,5.179208958377124,1,-0.02684371460145141,0.4079582885636355,0
6017,6583,1,5,3,2.546216504979816,1,-1.510382743533821,0.40242647970434864,0
