name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,age
5702,1,4.22083565616277,4,5,11,1,-0.08868787880781664
5703,1,2.644142531476521,2,8,10,0,-0.2920134861594393
5704,1,6.124441045296324,5,7,9,0,2.157035091864999
5705,1,1.5821123194533457,1,3,11,0,-0.20169938440051394
5706,1,3.7495007134151828,3,9,9,0,0.2583852085732516
5707,1,2.823306030397309,0,10,11,0,-0.668085224193369
5708,1,4.773494842359693,0,5,9,0,0.8783345633810921
5709,1,4.466851703744763,4,6,11,0,0.42562450047118405
5710,1,2.091668772408203,2,4,12,0,-0.1407617958162242
5711,1,3.5501988336106445,3,8,10,0,0.34584630633451796
5712,1,4.133812474268679,4,6,10,0,0.10304152947157641
5713,1,3.5020324656445876,0,7,11,0,0.257248946856941
5714,1,1.715506682162956,1,3,11,0,-1.3241158797233636
5715,1,3.4320950323821817,3,4,8,1,1.0268462391573403
5716,1,3.9001614181153954,2,8,9,0,-1.1186073516512476
5717,1,1.615445665728553,1,2,11,1,0.05521992314246933
5718,1,4.12205256193316,0,7,11,0,0.7412345076618234
5719,1,2.470773800638838,2,8,10,0,0.01918738373277909
5720,1,2.8941236487271755,2,3,11,1,-0.5754313936473208
5721,1,1.2374484092103908,0,5,10,0,0.1575400777938528
5722,1,2.6116503820313213,2,9,9,0,-1.1495565697598407
5723,1,3.877325348660992,3,4,10,1,-0.13239514093033178
5724,1,0.39633222207877594,0,2,10,0,-0.894322964517403
5725,1,3.0132211106169833,1,4,10,0,-0.20441044321412988
5726,1,2.651473385142411,2,4,8,0,0.8217292097713215
5727,1,4.096918660484164,0,6,10,0,-0.14253226826903787
5728,1,1.8090233996971232,1,2,11,1,-0.5381236869547632
5729,1,4.361799798491333,2,6,9,0,-0.2854427632049686
5730,1,4.497539542994772,3,8,8,0,1.305384645291435
5731,1,3.838439587377824,3,11,13,0,0.3785292629444575
5732,1,3.0562417920411002,2,5,10,0,-0.47467010562798806
5733,1,4.9980224468237475,2,10,13,0,1.4905738743272747
5734,1,3.4623906510625257,2,4,10,0,0.5001470301012138
5735,1,1.843124278887574,1,2,14,1,-1.529915547718672
5736,1,3.2655669867041683,3,8,8,0,0.6999283016217719
5737,1,2.21258401061171,2,3,11,1,-0.8529497862688074
5738,1,1.6965612652211848,1,3,12,0,-1.0754532771391787
5739,1,3.074349439055608,3,6,8,0,-0.37940972585524807
5740,1,1.0441575689179918,1,2,10,1,0.12244113395798213
5741,1,3.2427050787379774,1,4,11,0,0.9900417163882763
5742,1,5.780868693236312,4,6,10,0,1.6817066264310778
5743,1,4.797341971017286,2,10,11,0,1.9287201395680864
5744,1,2.6327468585195435,0,3,11,0,0.15785412244947056
5745,1,4.139143942511497,4,8,11,0,-0.19636440856558526
5746,1,4.82864440570062,3,8,10,0,0.5197696364636194
5747,1,5.99054265860031,3,8,8,0,1.0228639891190743
5748,1,3.8646956100998784,3,4,11,1,0.011399234239863712
5749,1,6.8754704594146006,4,8,9,0,2.5079858819638754
5750,1,2.186295883693551,2,4,13,0,-1.110901371332189
5751,1,0.665343121939213,0,1,6,1,-0.7914109300181961
5752,1,3.7313060246312593,1,5,10,0,0.26626953852305935
5753,1,1.2846051112950574,1,6,7,0,-0.751948214566732
5754,1,2.923251567897293,0,3,11,0,1.1160270178405702
5755,1,4.003806437239307,3,5,9,0,-0.2592548363495287
5756,1,1.9667661375134717,0,2,10,0,-0.8026909853319564
5757,1,5.086540651956657,5,7,11,0,1.222751727392464
5758,1,3.575235277813744,2,5,13,0,0.3008777850447336
5759,1,6.756314703614125,6,7,8,1,1.1300169185296465
5760,1,1.0735282442313816,1,4,12,0,-0.586396404526274
5761,1,0.9759469829288894,0,1,9,1,-1.8434342713470144
5762,1,4.000559243100688,2,6,12,0,0.5457919641002537
5763,1,1.5481123183632286,1,4,10,0,-1.0728905668072062
5764,1,0.7380292914225657,0,1,7,1,-0.40046123072976125
5765,1,1.4391352753218167,1,3,9,0,-1.2848557495572246
5766,1,2.7795926223055893,2,5,10,0,1.034807267987087
5767,1,3.5542633997842357,0,4,10,0,-0.2924039951645147
5768,1,0.9915461817236055,0,1,13,1,-1.1539677804604702
5769,1,3.2625501814221614,3,9,10,0,0.8060139187505655
5770,1,2.704677680873277,2,3,13,1,-0.5420037018079693
5771,1,3.8666952952708753,1,8,10,0,-0.37647851925043646
5772,1,0.9743526625178531,0,1,11,1,-1.2803980014982772
5773,1,3.6014263512865106,3,4,10,1,-0.018691518312788355
5774,1,2.3058568817108145,0,3,11,0,-1.6740307548084825
5775,1,1.8842758289501433,1,2,11,1,-0.22927442422828873
5776,1,3.028478970684414,0,9,11,0,-0.48127095613371307
5777,1,1.5745739052163046,1,3,10,0,-0.9014978824966174
5778,1,4.407544932734279,3,6,10,0,1.5659514840093591
5779,1,0.7497234199851452,0,3,10,0,-0.922678771496462
5780,1,3.7512258994527263,1,4,10,0,-0.43892533569026493
5781,1,2.7304795780254536,2,3,10,1,-0.34189993496403254
5782,1,4.855820543452517,0,5,9,0,0.6178774372062625
5783,1,1.4521640867856624,1,2,9,1,0.02543029474023845
5784,1,3.4407518548591973,3,5,9,0,0.09663350798175871
5785,1,0.40486939950222034,0,3,9,0,-1.3313308606820526
5786,1,3.142224739716138,3,7,11,0,0.2053191264556899
5787,1,1.2256768645104377,1,2,8,1,-0.0176402253559306
5788,1,3.6758639805777755,1,4,10,0,1.0495158733774768
5789,1,2.2908820623287793,2,4,11,0,-0.9795792502928415
5790,1,2.102389272816299,2,5,7,0,0.4334683318805193
5791,1,2.588893254638556,2,3,10,1,-0.5913601507417354
5792,1,3.8162911055854494,1,6,11,0,-1.1650956790016203
5793,1,3.380615413609178,0,4,11,0,0.12768843631711183
5794,1,0.08886979203036915,0,1,9,1,-0.24091563510856903
5795,1,2.7646028501583135,0,5,12,0,-0.7534806330676548
5796,1,4.492069539538498,3,10,11,0,0.7797638605211895
5797,1,2.686971282928117,0,3,11,0,-0.5214421458892923
5798,1,3.306561170480861,3,4,9,1,-0.575174945116041
5799,1,4.491033944009246,2,5,11,0,0.6273587366674954
5800,1,3.4875602666782544,1,5,12,0,0.9547302024570313
5801,1,1.4833938625706293,0,3,9,0,-0.7014229902684536
5802,1,4.95510374373748,1,5,12,0,1.1267400881782852
5803,1,3.9626516235969507,1,7,11,0,-0.6203615317296164
5804,1,4.3887104532149,2,5,11,0,-0.3459564442762749
5805,1,2.1609983592584365,2,4,9,0,-0.3096241154243526
5806,1,3.1953968972580564,2,8,10,0,1.109236348509204
5807,1,3.450676462638883,2,7,11,0,-0.30271016490370345
5808,1,2.834429159090558,2,3,12,1,0.9229007117663565
5809,1,0.6384594326861768,0,1,9,1,-0.8429901146558475
5810,1,3.915278658088165,3,4,9,1,-1.3207896038853166
5811,1,2.8678227418501674,2,10,12,0,-1.0980020280213996
5812,1,3.725236235191198,0,9,10,0,0.40094648381188835
5813,1,3.1131123437106374,3,7,12,0,0.9007073562920799
5814,1,2.48716334177651,2,3,9,1,1.0053809795150404
5815,1,4.159396915503546,2,7,9,0,0.541750428916504
5816,1,3.3051870497045392,3,6,10,0,-0.979002646774914
5817,1,3.462625449923861,3,4,9,1,0.7303502283217149
5818,1,5.027940218912632,3,6,9,0,2.463668188607777
5819,1,2.7610821763324793,2,3,13,1,-1.532471715631371
5820,1,2.890362254606089,2,4,9,0,0.3696008753561935
5821,1,2.93039345258675,1,6,7,0,0.7886340767181316
5822,1,2.4867903502300246,2,6,9,0,-0.9587903403764337
5823,1,5.485283365253819,5,8,11,0,1.615633587904767
5824,1,1.147616178196757,1,2,10,1,-0.7769960051584666
5825,1,2.445484823875229,2,5,11,0,-0.6452149506334284
5826,1,1.4930024472608374,1,9,9,0,0.15071691841947057
5827,1,4.815173106926226,4,5,9,1,0.5219588224916611
5828,1,3.710610539668407,0,4,8,0,1.7030002298273335
5829,1,2.6291672752399515,2,3,11,1,-0.32931482568486997
5830,1,3.21553913680434,1,8,10,0,0.8668981238341508
5831,1,3.8130104481893285,1,5,9,0,-0.1538975153121924
5832,1,2.7171943363714663,1,5,11,0,-0.026746094462062817
5833,1,3.6029384398535216,2,12,12,0,0.48960127909806467
5834,1,3.480897772420139,0,4,10,0,1.2467433286946619
5835,1,3.7055033935451727,2,9,10,0,-0.12448483881266745
5836,1,3.6007666218096572,3,5,10,0,1.159846689835119
5837,1,3.682440547921246,1,4,12,0,-0.19919631108118002
5838,1,0.5935032492736241,0,6,9,0,-0.6441749343344716
5839,1,4.820058740973035,1,5,11,0,0.9952301827037769
5840,1,2.5758337187028397,0,3,11,0,1.419805994472889
5841,1,3.7750592105672207,1,4,11,0,0.2878210521466334
5842,1,3.9249633853264774,1,10,10,0,-0.4053400336443018
5843,1,1.632990408650278,1,4,11,0,-1.0228094111784605
5844,1,5.024575838743899,4,7,10,0,0.6445086739221689
5845,1,4.664382300136286,2,6,11,0,0.610146521706837
5846,1,2.524722069471364,1,5,7,0,-0.21103765634817884
5847,1,2.354268009766089,2,5,10,0,0.022298913814418706
5848,1,4.141423628808909,4,6,10,0,0.07023403867173687
5849,1,4.269877505616522,4,6,12,0,1.3966515122060075
5850,1,1.9299137173197223,0,2,12,0,0.862757259714039
5851,1,2.608937881272921,2,3,8,1,0.1679181140077392
5852,1,3.6702109435127372,2,5,9,0,1.3861250757450447
5853,1,2.907597502263886,2,4,12,0,0.18477936469840867
5854,1,1.5931914857263703,1,2,9,1,-0.553403224048687
5855,1,3.628350115073756,3,4,9,1,-0.9892842963991587
5856,1,0.12979199322841062,0,1,9,1,-0.8483749574518225
5857,1,4.690167702561597,3,7,9,0,0.6997279181903748
5858,1,3.034497264488226,1,4,10,0,1.870994777202006
5859,1,4.041153378800697,3,7,7,0,1.0328218171844674
5860,1,3.103524640691615,3,8,10,0,-0.39713664900866863
5861,1,1.237991466796891,1,2,10,1,-0.8536248504219738
5862,1,2.9253826874286792,2,4,9,0,-0.24316252969804925
5863,1,3.9079241619208283,2,5,8,0,1.3046374524944226
5864,1,3.958488036515784,3,11,12,0,1.4225858509286615
5865,1,3.4356298786542254,2,8,10,0,0.3581565322663525
5866,1,3.233930667494146,3,7,12,0,-1.1558749156669814
5867,1,0.7614177136411175,0,1,10,1,-1.558859070071676
5868,1,4.639782375991886,2,5,11,0,0.15570975925251926
5869,1,4.436952393494386,3,5,10,0,0.973747644803814
5870,1,4.499528814206266,3,8,8,0,0.9552777524202145
5871,1,3.7321518714208795,3,8,11,0,0.5278846278224881
5872,1,5.226142068207697,4,8,9,0,0.03201473517249743
5873,1,1.6396973485456339,1,2,11,1,0.22260264078296302
5874,1,3.739836795266179,2,4,11,0,1.1348274674624386
5875,1,4.177488113407129,2,6,9,0,-0.21222743263284521
5876,1,2.1952832008228977,2,3,10,1,-0.016296296337807277
5877,1,3.286406701946122,3,9,10,0,-0.5498618526899519
5878,1,1.5534275624366476,0,2,9,0,-0.6861429933208698
5879,1,4.682656498412699,3,8,8,0,1.2953657188342982
5880,1,4.168276964247959,4,5,9,1,-0.3628626945329614
5881,1,1.1824079725191203,1,4,10,0,-0.35600360916639406
5882,1,4.384586152182253,4,9,11,0,0.4035009703086653
5883,1,3.8810529022921303,1,5,11,0,1.4398704321343854
5884,1,2.50739625824748,0,8,8,0,-0.9099359551543749
5885,1,4.319523367729134,1,8,10,0,0.76663571191518
5886,1,3.326697568359116,3,4,11,1,0.6608846918595501
5887,1,2.7662401491308684,0,7,9,0,0.7797915896781253
5888,1,2.8015060286360045,1,5,9,0,0.015549614482983995
5889,1,3.250141355773037,1,5,8,0,1.2327330875685056
5890,1,3.151931392643145,3,4,10,1,-0.05892412093260237
5891,1,4.397144184454367,3,7,8,0,2.159479144907659
5892,1,4.983821252212975,3,6,10,0,1.9043287185018303
5893,1,3.4079890090977774,1,6,10,0,0.009029944020665032
5894,1,2.919971424916808,2,3,11,1,-0.6127422730023824
5895,1,0.21241976709299593,0,1,10,1,-1.528370142076704
5896,1,4.4836062414404765,2,5,10,0,0.005590540086857889
5897,1,1.8599071973188004,1,2,10,1,-0.373860920812483
5898,1,2.408424135465101,1,5,8,0,-0.8643671451931094
5899,1,2.7211785056195614,2,3,10,1,-0.6087342987207283
5900,1,1.5784706680427671,1,3,9,0,-1.0132411851278313
5901,1,2.765611931142615,2,4,7,0,0.0518713759901663
5902,1,4.345602265119233,3,10,11,0,1.2332841301925828
5903,1,1.645893582582966,1,2,8,1,-1.2261747193187442
5904,1,4.522754484227716,0,6,9,0,1.4835444247726237
5905,1,2.5508952159003875,1,3,10,0,-0.1609792958444034
5906,1,6.330201188030881,4,10,10,0,1.2853518012671168
5907,1,2.9991433175633544,0,6,9,0,-0.6059910322933887
5908,1,5.063198006869385,3,10,10,0,1.1176814155908938
5909,1,3.117939665292886,1,4,9,0,-0.2024635439676554
5910,1,4.522375922456984,0,7,9,0,1.2020088783429979
5911,1,4.894208194368986,4,5,11,1,1.2201408291912295
5912,1,3.394060481754499,1,4,12,0,-1.5379855698694314
5913,1,2.6131215506359324,1,3,12,0,-0.03795024176823779
5914,1,2.6914840886251943,2,3,10,1,0.029828575406975703
5915,1,5.03723197306467,5,7,10,0,0.7924322059528608
5916,1,2.3343813976706405,1,8,9,0,-0.2588612202416582
5917,1,1.0401900932650383,1,2,11,1,-1.6564302682902592
5918,1,4.316912036952004,2,6,10,0,-0.4000724098197474
5919,1,3.699934260601787,3,9,11,0,0.7112061617392328
5920,1,5.016194976108817,2,6,11,0,1.0435767517037764
5921,1,2.8600350463397084,2,3,11,1,0.15979282303129658
5922,1,2.5617214794855077,2,7,9,0,-0.7755131308210399
5923,1,3.316072846358552,3,9,9,0,0.7193992502267593
5924,1,3.5014098701664604,2,5,11,0,-0.831364255054262
5925,1,4.365513768352765,2,5,9,0,0.7694706069753628
5926,1,2.0088181667004594,1,3,9,0,-0.8037548458292743
5927,1,3.737574811173819,3,8,11,0,1.4028639865022314
5928,1,3.898663428265309,3,6,10,0,0.44538125604853757
5929,1,4.424000887701425,2,5,6,0,0.2803898795026358
5930,1,2.648646680108133,2,3,10,1,0.7497863237945858
5931,1,3.550706454257022,1,9,10,0,-0.21331874299295395
5932,1,2.6979714116966313,2,3,11,1,-0.1674428327481048
5933,1,3.9422150625074046,3,5,9,0,0.39696328317215884
5934,1,2.84992649733655,2,3,11,1,-0.04143127960134223
5935,1,2.9016117114809026,1,9,9,0,-0.2646788133635252
5936,1,3.0911633226911954,2,7,10,0,-1.4018959351016262
5937,1,4.6904698179411906,2,6,9,0,1.138276950583388
5938,1,3.965417104982508,0,8,10,0,-0.12702743629351324
5939,1,3.848653061459644,2,5,10,0,0.8771130220691473
5940,1,2.596098448477982,1,3,11,0,-0.7845721314016314
5941,1,1.7636230372289383,0,5,13,0,-0.25622752111920083
5942,1,2.5009737370451246,2,4,11,0,-0.6959458000572161
5943,1,3.3664770014440917,2,4,9,0,1.8547889678165446
5944,1,3.888051694927664,2,8,8,0,0.3056980766703363
5945,1,3.2063317160144202,1,9,11,0,-0.29255592461586416
5946,1,0.4361786840500228,0,1,10,1,-1.6434127724487944
5947,1,2.7809968367823013,2,4,9,0,-0.24331197724563328
5948,1,5.315852986397751,4,6,11,0,1.523909190106673
5949,1,1.2965010420999126,1,2,10,1,0.24668300584355707
5950,1,0.6731792770885745,0,2,10,0,0.6182530622215838
5951,1,3.6040260207964154,3,6,9,0,0.035749227378728814
5952,1,3.5492620507920005,3,4,9,1,0.8544281387142588
5953,1,4.98790093806984,3,5,10,0,0.8440366284738415
5954,1,4.83289040342793,3,8,8,0,0.9086958084637722
5955,1,1.9849890325063464,1,2,10,1,-0.929850110494691
5956,1,4.494774310452321,3,8,11,0,1.191289617882992
5957,1,-1.464716101345962,0,0,10,1,-1.1506650760303807
5958,1,2.709685318405342,2,3,12,1,0.303542992248288
5959,1,3.164826279466836,1,7,8,0,-0.061459262423248937
5960,1,4.7425196722954635,4,6,11,0,0.4958012604011475
5961,1,3.356046755491991,2,4,9,0,-1.0541748847128822
5962,1,4.18622540051822,3,5,8,0,0.6280439704965723
5963,1,2.537141303432879,2,3,12,1,1.017588724968175
5964,1,4.559840560691006,4,7,11,0,1.5486267891058816
5965,1,4.881938529394733,4,7,10,0,0.7424633938264215
5966,1,-0.5633935549024249,0,0,9,1,-1.706642636974904
5967,1,2.033273613282756,2,3,10,1,-0.9562378200813076
5968,1,5.225308752557732,4,7,10,0,1.6493577425327743
5969,1,3.7013833482569103,3,4,9,1,-0.06059354350332719
5970,1,1.3372171112557751,1,2,9,1,-0.15035033452717797
5971,1,3.631642379552572,3,9,11,0,0.9948924143334398
5972,1,4.436842890301595,4,5,10,1,1.0100870038522642
5973,1,2.2420652665240466,1,9,10,0,-0.6045294585393745
5974,1,3.9795324243096473,3,5,10,0,0.8038901743869515
5975,1,2.1153093726531575,2,3,8,1,0.5596391344976407
5976,1,4.294416943904357,3,9,9,0,0.4416997064510926
5977,1,4.505612248966467,3,8,10,0,-0.4012315865609961
5978,1,3.9589994572966614,1,4,9,0,0.7950379557342049
5979,1,2.2040608218064017,2,6,10,0,-0.749796552087104
5980,1,4.4364785140862395,2,7,9,0,1.8074706204885365
5981,1,3.3457451377011673,3,4,10,1,-0.48047474633888193
5982,1,4.381998636740996,1,7,10,0,-0.16067141166074728
5983,1,4.2093670779757995,3,6,10,0,1.7142718122427192
5984,1,2.157274920132012,2,3,13,1,0.0389556541778783
5985,1,3.4378122309177517,2,6,10,0,0.7031248908711816
5986,1,1.244891286242897,1,7,8,0,-0.99762606001862
5987,1,3.559284940969648,2,4,9,0,-0.48683136429824925
5988,1,2.991021400211673,2,6,10,0,-0.8725268613507029
5989,1,3.128777848756144,3,5,10,0,0.5640976136890085
5990,1,4.975644512060892,0,6,8,0,0.6366769344104066
5991,1,3.682465683870319,2,7,10,0,0.09867425818841419
5992,1,2.2966559507808086,1,5,10,0,-0.34005056253484217
5993,1,1.2897041746371745,1,2,8,1,-2.043575788526879
5994,1,6.186386188304987,2,7,12,0,1.1213692164765325
5995,1,2.1328189279734033,2,6,10,0,-2.255103596851326
5996,1,0.5565506288395397,0,1,9,1,-2.1035259456821107
5997,1,3.533045186403172,1,5,8,0,0.0597563201003284
5998,1,2.9930007133771133,1,5,9,0,1.4168747537419408
5999,1,3.701958214508559,3,4,9,1,-0.9782190332013163
6000,1,4.838673303243401,2,7,11,0,-0.6497030591941664
6001,1,1.1131981440911667,1,5,10,0,-0.38428956339584597
6002,1,3.111799145039551,2,4,9,0,-0.39427533079225724
6003,1,3.690309078586729,2,9,9,0,1.266566008144539
6004,1,2.805722851116384,2,3,9,1,0.18560436328814758
6005,1,2.442004401204,2,4,10,0,0.6264056200962318
6006,1,0.1714285759491112,0,1,11,1,-1.6967364959943756
6007,1,5.595150020922542,4,6,10,0,0.8591483562412701
6008,1,3.98425230161933,3,4,10,1,2.5502974456157514
6009,1,1.9336104026846475,1,2,10,1,1.2755380770499378
6010,1,3.484956597919529,2,7,9,0,1.3617868745939459
6011,1,2.505794307827236,2,6,9,0,-0.39032443181294013
6012,1,3.5554363969327407,3,6,10,0,0.03149282198725833
6013,1,1.3833544283131307,0,3,14,0,-0.49880204870518524
6014,1,1.1236431738187322,1,2,12,1,-0.31436047726581284
6015,1,1.6811838935056695,1,2,10,1,0.06383452022783712
6016,1,1.5783173900978769,1,2,11,1,-1.2860121085971845
6017,1,1.1331032307293603,1,6,12,0,-0.936447636914108
6018,1,1.535996499706715,1,3,11,0,-0.9982010338064164
6019,1,2.348865835414156,0,4,11,0,-0.10403207217487957
6020,1,1.6089426265318005,0,3,9,0,-0.09333141182603082
6021,1,2.7323902311674946,0,4,9,0,0.5850473490326032
6022,1,4.620013323809044,4,8,9,0,0.9621824980054394
6023,1,3.0476670894072875,3,6,10,0,0.7861814941097994
6024,1,2.8778090453001424,2,4,10,0,-0.7334909917489405
6025,1,1.4431795678946902,1,8,10,0,-0.3081111233195783
6026,1,2.8760210261246897,1,3,10,0,0.7910275486670594
6027,1,2.9575735224819835,1,4,10,0,-0.14300605083944345
6028,1,3.7259288297909086,2,7,9,0,-0.05174571735346517
6029,1,3.9102118905884784,2,4,9,0,0.8778969027234093
6030,1,0.41507381271523514,0,1,10,1,-1.7347351801693347
6031,1,2.6097680708094098,2,4,9,0,0.4902123650502702
6032,1,2.031438422183656,2,3,10,1,-0.7238575730037009
6033,1,4.31982612977909,0,8,10,0,1.0574479766608105
6034,1,2.347787214839003,2,7,10,0,-0.2008170121626725
6035,1,1.8882484112111313,1,9,9,0,0.15513674159931556
6036,1,3.2876622688705828,1,4,11,0,-0.44995017419805444
6037,1,2.1154489896244653,2,5,11,0,-0.524079140479858
6038,1,3.863069289389747,1,9,10,0,0.5869414493357621
6039,1,3.233595778492133,3,5,12,0,1.7460706102687538
6040,1,2.380456434824594,1,4,9,0,-1.0443688857510613
6041,1,3.598374445301781,1,4,10,0,0.6558313631935526
6042,1,1.6759465565613616,1,2,8,1,0.43461266106343505
6043,1,3.275137015080542,2,4,8,0,0.8980894979720626
6044,1,4.8809208709967145,1,9,10,0,-0.20174201495528954
6045,1,3.803313264929039,1,6,13,0,2.3972866358412435
6046,1,0.16488949863879387,0,1,11,1,-1.5941171420432874
6047,1,2.585295158884159,2,9,9,0,-1.1038622341034154
6048,1,3.9471335201686255,2,6,12,0,-0.7415910969511613
6049,1,2.7236364616705737,2,4,10,0,0.17822549732318524
6050,1,3.4480345613146284,1,4,8,0,1.0783704487636694
6051,1,2.619907538674839,2,5,10,0,0.4147859368417653
6052,1,2.9219793293292584,0,3,11,0,-0.7289478809018411
6053,1,1.5753882641564587,0,3,9,0,-1.1109064115301435
6054,1,1.5330873118199304,1,7,10,0,-0.37637064949429927
6055,1,3.5441577240406112,2,8,10,0,-0.18812473282105566
6056,1,3.142520967677344,3,4,9,1,0.87619735510498
6057,1,3.1905553868865644,3,4,13,1,-0.6772706266193375
6058,1,2.336320559615448,1,5,10,0,-1.3572373000969975
6059,1,1.9102264304730103,1,3,11,0,-0.3101553704409449
6060,1,1.50291889763535,1,2,10,1,-0.9057605911482733
6061,1,3.201009381507909,1,4,12,0,0.9409271178365856
6062,1,5.1175811140175025,4,6,10,0,2.484339113622473
6063,1,3.204670887489524,2,6,10,0,0.12297908134113464
6064,1,0.8260369590779706,0,1,9,1,-1.1761016280570904
6065,1,1.2585796135636171,0,3,10,0,-0.34485614127212805
6066,1,1.017713093223625,1,6,9,0,-0.5538747591793872
6067,1,1.5284238502954683,0,4,8,0,-1.6933531664197832
6068,1,1.1433892214676833,0,2,11,0,-0.7942417922372788
6069,1,3.1516019641888064,0,4,9,0,-1.0380273587940076
6070,1,-0.6341165437568606,0,0,12,1,-1.627542010178943
6071,1,-1.7167655756872051,0,1,8,1,-2.3758042620583364
6072,1,3.0183906259580824,3,5,12,0,0.5497126595452216
6073,1,1.2995240078210164,0,4,11,0,-0.16765784668875566
6074,1,2.6312188465242823,2,3,11,1,-1.421311196676013
6075,1,4.0391047409876055,3,5,10,0,0.35996485570969433
6076,1,3.4989683717320657,2,8,12,0,0.6443810746729575
6077,1,2.9792289239195267,0,6,9,0,-0.2292239653549314
6078,1,2.689691296999196,2,3,10,1,-0.04243083765249518
6079,1,1.7015156817634653,1,2,9,1,0.836258911722454
6080,1,2.7128380099465668,0,5,11,0,-0.9756970024301777
6081,1,1.6711132047913566,1,2,12,1,-0.13861244334623884
6082,1,3.663581132065506,3,4,10,1,-0.29232548446391793
6083,1,3.1058662512350077,3,6,9,0,-0.40884318025180805
6084,1,2.40320804902783,2,3,9,1,-0.32809610429824215
6085,1,3.629891958772712,1,4,10,0,0.4133231961655158
6086,1,5.535941910250887,4,7,10,0,2.4717711926560826
6087,1,4.544056515255685,4,5,9,1,1.004598753410381
6088,1,4.869116996492873,4,6,8,0,1.2724252018753515
6089,1,6.17867494782814,3,8,10,0,2.8152826329151077
6090,1,4.1693667267403205,3,11,12,0,1.1886480805140092
6091,1,2.4313394146303535,1,4,10,0,-0.6145904721469384
6092,1,2.294110533203599,2,3,11,1,0.15448557229283436
6093,1,4.9685074517797645,3,5,9,0,0.7855409593882109
6094,1,4.398484397251847,1,8,11,0,2.073894728914936
6095,1,1.8456928855221284,0,8,9,0,-1.3528129683318073
6096,1,1.3367422354132397,1,2,12,1,0.20443429619938777
6097,1,2.9622230432204355,2,5,10,0,0.36175191877450125
6098,1,2.205765382509654,2,5,9,0,-0.7746455991780645
6099,1,1.8540204756705003,0,2,9,0,-0.4949346067630178
6100,1,1.853850359246174,1,2,11,1,-0.4137226647369631
6101,1,3.2198920466665326,2,7,10,0,-0.1603745231974931
6102,1,0.9740288298471698,0,1,9,1,-1.8070651388203076
6103,1,3.087806584714796,3,9,10,0,0.22425448124667835
6104,1,2.027381453100844,1,3,11,0,-0.8557117133812301
6105,1,1.0599772028512506,0,9,10,0,-0.37503728169077083
6106,1,1.8252525906317218,0,5,10,0,-0.23677644764205827
6107,1,2.4802092345606,0,10,10,0,-0.8360237671076445
6108,1,3.2031634777774345,0,5,14,0,-1.1281907677469707
6109,1,1.6313802738751075,1,2,10,1,-0.9617149980800275
6110,1,3.9860785310366076,1,5,9,0,0.34908743795118224
6111,1,3.75610200247566,2,9,11,0,0.650805470742061
6112,1,2.0868727902640294,2,3,10,1,-1.2923258504443336
6113,1,0.8628984191568314,0,1,13,1,-1.1427814300936043
6114,1,3.9477281793302046,2,6,10,0,0.6996539422761011
6115,1,5.975667764719727,3,11,11,0,1.5150855943468622
6116,1,3.378794398861505,2,7,9,0,1.7493474193595118
6117,1,1.9943203359615973,1,2,11,1,0.34523078384458616
6118,1,3.704722925428845,2,4,9,0,0.5622128799244478
6119,1,3.015694146950487,2,4,11,0,0.440898792030738
6120,1,3.112406497071367,3,8,11,0,-1.5232146702521125
6121,1,2.6316946744239735,2,3,10,1,0.6570549455987272
6122,1,4.444352888788663,4,10,11,0,-0.282012909205629
6123,1,5.290561703180883,3,12,13,0,0.9892291600969058
6124,1,1.4260415549302397,1,2,10,1,-0.6874534996415059
6125,1,3.143559052538257,3,5,10,0,-0.3456323619526603
6126,1,1.1124642340464208,1,2,10,1,-1.1570321205969143
6127,1,1.6768328942000372,1,4,8,0,-1.306251734781693
6128,1,1.8744061636492828,1,7,11,0,-1.3356935462600965
6129,1,0.26568962378644567,0,1,9,1,-1.682502337472585
6130,1,3.5857084210005885,2,7,9,0,1.4680523037055055
6131,1,1.6875649893738536,1,4,11,0,0.8635644842731075
6132,1,2.3533968101038965,1,6,10,0,-0.0034176386013573465
6133,1,2.3102812265639674,0,5,11,0,0.403549430146765
6134,1,1.438713682509802,0,3,9,0,-1.2285767851190186
6135,1,4.178490582578937,3,8,8,0,-0.34427292067444265
6136,1,0.9150347375686674,0,1,9,1,0.7344263036915533
6137,1,4.638438090410264,3,7,9,0,0.9590907583423872
6138,1,4.201681432434802,0,5,10,0,0.6144410263459725
6139,1,4.860369058665855,1,5,9,0,1.552877921024002
6140,1,1.4264666875630305,1,2,11,1,-0.6297478704788716
6141,1,3.486404807849717,2,6,10,0,0.7237459298363872
6142,1,1.7221359389054325,1,6,10,0,-0.19242849812054041
6143,1,2.516751743722883,2,9,10,0,-0.09038426139635257
6144,1,2.4347365578915268,1,3,11,0,0.9927896004073343
6145,1,5.351331961234076,5,10,12,0,1.2337969622209417
6146,1,3.6898593513575664,0,4,9,0,0.9372715843813679
6147,1,1.2909214474161033,1,5,10,0,-2.172589603121879
6148,1,2.389410859667957,2,8,8,0,-0.619440554923644
6149,1,1.841480364603504,1,2,11,1,0.5568073041276395
6150,1,2.6157789965966076,1,3,10,0,-1.0669184917531371
6151,1,2.98294947145926,1,8,11,0,-0.6793333975645176
6152,1,3.053492534335276,2,8,9,0,0.2731118428805612
6153,1,4.824995844781502,3,5,10,0,0.27894930746461705
