,constant,error_sd,k,naive_rmse,rmse_at_k,run_num,sim_network,true_rmse,var1_coef,var1_sd
2918,5.0,2.0,70,6.41970203983,2.05035412519,2,20_1000_ws_0-1,1.88358013015,3.0,1.0
2919,5.0,2.0,20,6.69458586906,6.02413847995,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2920,5.0,2.0,30,6.69458586906,6.026501852,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2921,5.0,2.0,40,6.69458586906,5.64465297681,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2922,5.0,2.0,50,6.69458586906,4.41170859892,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2923,5.0,2.0,60,6.69458586906,3.28491918901,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2924,5.0,2.0,70,6.69458586906,2.39291216693,337,20_1000_ws_0-1,1.95950504487,3.0,1.0
2925,5.0,2.0,20,6.66371106844,6.1238570586,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2926,5.0,2.0,30,6.66371106844,5.79592953427,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2927,5.0,2.0,40,6.66371106844,4.25992962397,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2928,5.0,2.0,50,6.66371106844,3.03199578619,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2929,5.0,2.0,60,6.66371106844,2.51539010216,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2930,5.0,2.0,70,6.66371106844,2.17331665539,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2931,5.0,2.0,80,6.66371106844,2.08609367577,4,20_1000_ws_0-1,1.99043091015,3.0,1.0
2932,5.0,2.0,20,6.56238952982,5.84826361087,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2933,5.0,2.0,30,6.56238952982,5.9382809215,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2934,5.0,2.0,40,6.56238952982,5.52566494916,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2935,5.0,2.0,50,6.56238952982,4.0262022318,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2936,5.0,2.0,60,6.56238952982,3.22025966697,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2937,5.0,2.0,70,6.56238952982,2.30980364331,331,20_1000_ws_0-1,2.01284257054,3.0,1.0
2938,5.0,2.0,20,6.58362053796,5.4964107697,332,20_1000_ws_0-1,1.97416887518,3.0,1.0
2939,5.0,2.0,30,6.58362053796,5.01925903408,332,20_1000_ws_0-1,1.97416887518,3.0,1.0
2940,5.0,2.0,40,6.58362053796,3.88882679592,332,20_1000_ws_0-1,1.97416887518,3.0,1.0
2941,5.0,2.0,50,6.58362053796,3.37181526156,332,20_1000_ws_0-1,1.97416887518,3.0,1.0
2942,5.0,2.0,60,6.58362053796,2.52078316702,332,20_1000_ws_0-1,1.97416887518,3.0,1.0
2943,5.0,2.0,20,6.57878047164,5.55820601879,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2944,5.0,2.0,30,6.57878047164,5.59366784864,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2945,5.0,2.0,40,6.57878047164,5.01937415522,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2946,5.0,2.0,50,6.57878047164,4.36960242187,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2947,5.0,2.0,60,6.57878047164,3.38906627904,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2948,5.0,2.0,70,6.57878047164,2.55567092468,333,20_1000_ws_0-1,1.98365412254,3.0,1.0
2949,5.0,2.0,20,6.39447232675,6.05548936072,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2950,5.0,2.0,30,6.39447232675,5.66550410654,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2951,5.0,2.0,40,6.39447232675,3.9648119107,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2952,5.0,2.0,50,6.39447232675,3.60442042517,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2953,5.0,2.0,60,6.39447232675,2.89675074817,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2954,5.0,2.0,70,6.39447232675,2.65623249559,235,20_1000_ws_0-1,1.92229311745,3.0,1.0
2955,5.0,2.0,20,6.48893999765,5.95602948261,234,20_1000_ws_0-1,1.99935969319,3.0,1.0
2956,5.0,2.0,30,6.48893999765,5.30931798383,234,20_1000_ws_0-1,1.99935969319,3.0,1.0
2957,5.0,2.0,40,6.48893999765,4.68387427887,234,20_1000_ws_0-1,1.99935969319,3.0,1.0
2958,5.0,2.0,50,6.48893999765,4.08310135862,234,20_1000_ws_0-1,1.99935969319,3.0,1.0
2959,5.0,2.0,60,6.48893999765,2.9179899689,234,20_1000_ws_0-1,1.99935969319,3.0,1.0
2960,5.0,2.0,20,6.62185574382,6.13073874881,237,20_1000_ws_0-1,1.97207772634,3.0,1.0
2961,5.0,2.0,30,6.62185574382,5.84186180365,237,20_1000_ws_0-1,1.97207772634,3.0,1.0
2962,5.0,2.0,40,6.62185574382,4.67099125379,237,20_1000_ws_0-1,1.97207772634,3.0,1.0
2963,5.0,2.0,50,6.62185574382,3.29792987739,237,20_1000_ws_0-1,1.97207772634,3.0,1.0
2964,5.0,2.0,60,6.62185574382,2.37388686307,237,20_1000_ws_0-1,1.97207772634,3.0,1.0
2965,5.0,2.0,20,6.38882807078,5.86220533649,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2966,5.0,2.0,30,6.38882807078,4.24199225875,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2967,5.0,2.0,40,6.38882807078,2.97944861146,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2968,5.0,2.0,50,6.38882807078,2.95176703426,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2969,5.0,2.0,60,6.38882807078,2.35194761935,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2970,5.0,2.0,70,6.38882807078,2.14487948484,236,20_1000_ws_0-1,2.09799592459,3.0,1.0
2971,5.0,2.0,20,6.63417306245,5.91964256868,231,20_1000_ws_0-1,2.04981409912,3.0,1.0
2972,5.0,2.0,30,6.63417306245,4.91768932506,231,20_1000_ws_0-1,2.04981409912,3.0,1.0
2973,5.0,2.0,40,6.63417306245,4.23053379295,231,20_1000_ws_0-1,2.04981409912,3.0,1.0
2974,5.0,2.0,50,6.63417306245,3.2330718572,231,20_1000_ws_0-1,2.04981409912,3.0,1.0
2975,5.0,2.0,60,6.63417306245,2.28657116211,231,20_1000_ws_0-1,2.04981409912,3.0,1.0
2976,5.0,2.0,20,6.54816908027,6.16954464018,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2977,5.0,2.0,30,6.54816908027,5.88379600912,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2978,5.0,2.0,40,6.54816908027,4.73163149385,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2979,5.0,2.0,50,6.54816908027,3.63064029433,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2980,5.0,2.0,60,6.54816908027,3.16711211551,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2981,5.0,2.0,70,6.54816908027,2.45759787734,230,20_1000_ws_0-1,1.95508450765,3.0,1.0
2982,5.0,2.0,20,6.7472914435,6.04897371292,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2983,5.0,2.0,30,6.7472914435,5.58507536738,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2984,5.0,2.0,40,6.7472914435,5.00380541599,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2985,5.0,2.0,50,6.7472914435,4.20504120175,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2986,5.0,2.0,60,6.7472914435,3.29472508288,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2987,5.0,2.0,70,6.7472914435,2.72240267767,233,20_1000_ws_0-1,1.95874459013,3.0,1.0
2988,5.0,2.0,20,6.57066269244,6.04115430262,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2989,5.0,2.0,30,6.57066269244,5.69971942765,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2990,5.0,2.0,40,6.57066269244,5.04464097423,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2991,5.0,2.0,50,6.57066269244,4.36078412861,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2992,5.0,2.0,60,6.57066269244,3.64540676435,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2993,5.0,2.0,70,6.57066269244,2.7694800154,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2994,5.0,2.0,80,6.57066269244,2.24116428185,232,20_1000_ws_0-1,1.98249775183,3.0,1.0
2995,5.0,2.0,20,6.65908725968,6.05790446351,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
2996,5.0,2.0,30,6.65908725968,5.9847064558,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
2997,5.0,2.0,40,6.65908725968,3.8460989084,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
2998,5.0,2.0,50,6.65908725968,3.62054636639,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
2999,5.0,2.0,60,6.65908725968,2.96067070483,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
3000,5.0,2.0,70,6.65908725968,2.93508230024,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
3001,5.0,2.0,80,6.65908725968,2.42624136307,705,20_1000_ws_0-1,2.03561942828,3.0,1.0
3002,5.0,2.0,20,6.73371391327,5.83002215884,492,20_1000_ws_0-1,2.02673987025,3.0,1.0
3003,5.0,2.0,30,6.73371391327,5.89966019863,492,20_1000_ws_0-1,2.02673987025,3.0,1.0
3004,5.0,2.0,40,6.73371391327,4.98324809687,492,20_1000_ws_0-1,2.02673987025,3.0,1.0
3005,5.0,2.0,50,6.73371391327,3.12144285845,492,20_1000_ws_0-1,2.02673987025,3.0,1.0
3006,5.0,2.0,60,6.73371391327,2.3792361756,492,20_1000_ws_0-1,2.02673987025,3.0,1.0
3007,5.0,2.0,20,6.56025397665,6.21689018223,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3008,5.0,2.0,30,6.56025397665,5.77071407883,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3009,5.0,2.0,40,6.56025397665,4.30390883591,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3010,5.0,2.0,50,6.56025397665,3.17109381276,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3011,5.0,2.0,60,6.56025397665,2.80847712537,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3012,5.0,2.0,70,6.56025397665,2.51760979963,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3013,5.0,2.0,80,6.56025397665,2.27745940807,239,20_1000_ws_0-1,1.92982519652,3.0,1.0
3014,5.0,2.0,20,6.64544352547,6.04411490151,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3015,5.0,2.0,30,6.64544352547,5.80615519775,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3016,5.0,2.0,40,6.64544352547,5.07604402524,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3017,5.0,2.0,50,6.64544352547,4.07861350005,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3018,5.0,2.0,60,6.64544352547,3.11806550667,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3019,5.0,2.0,70,6.64544352547,2.47026373927,238,20_1000_ws_0-1,2.02820845962,3.0,1.0
3020,5.0,2.0,20,6.56939793926,5.96511872042,704,20_1000_ws_0-1,1.98321914066,3.0,1.0
3021,5.0,2.0,30,6.56939793926,4.26279895474,704,20_1000_ws_0-1,1.98321914066,3.0,1.0
3022,5.0,2.0,40,6.56939793926,3.63683850496,704,20_1000_ws_0-1,1.98321914066,3.0,1.0
3023,5.0,2.0,50,6.56939793926,3.15207826074,704,20_1000_ws_0-1,1.98321914066,3.0,1.0
3024,5.0,2.0,60,6.56939793926,2.49948826844,704,20_1000_ws_0-1,1.98321914066,3.0,1.0
3025,5.0,2.0,20,6.80906904738,5.98156428094,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3026,5.0,2.0,30,6.80906904738,5.6145219453,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3027,5.0,2.0,40,6.80906904738,5.018144073,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3028,5.0,2.0,50,6.80906904738,3.75961911815,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3029,5.0,2.0,60,6.80906904738,3.3472999483,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3030,5.0,2.0,70,6.80906904738,3.05049104662,994,20_1000_ws_0-1,2.01579954179,3.0,1.0
3031,5.0,2.0,20,6.61601254399,6.19920790049,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3032,5.0,2.0,30,6.61601254399,6.19920790049,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3033,5.0,2.0,40,6.61601254399,5.15448269239,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3034,5.0,2.0,50,6.61601254399,4.35092758704,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3035,5.0,2.0,60,6.61601254399,2.48072538835,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3036,5.0,2.0,70,6.61601254399,2.25916026265,899,20_1000_ws_0-1,2.02397528484,3.0,1.0
3037,5.0,2.0,20,6.41126557834,6.33745078859,996,20_1000_ws_0-1,1.9797774827,3.0,1.0
3038,5.0,2.0,30,6.41126557834,6.23360183971,996,20_1000_ws_0-1,1.9797774827,3.0,1.0
3039,5.0,2.0,40,6.41126557834,4.44975371183,996,20_1000_ws_0-1,1.9797774827,3.0,1.0
3040,5.0,2.0,50,6.41126557834,2.95586001289,996,20_1000_ws_0-1,1.9797774827,3.0,1.0
3041,5.0,2.0,60,6.41126557834,2.74676441412,996,20_1000_ws_0-1,1.9797774827,3.0,1.0
3042,5.0,2.0,20,6.59533240372,5.73926064107,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3043,5.0,2.0,30,6.59533240372,5.49374517207,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3044,5.0,2.0,40,6.59533240372,4.54373642451,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3045,5.0,2.0,50,6.59533240372,3.3486918668,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3046,5.0,2.0,60,6.59533240372,2.52200785698,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3047,5.0,2.0,70,6.59533240372,2.08958451948,997,20_1000_ws_0-1,1.99051069761,3.0,1.0
3048,5.0,2.0,20,6.65699374322,5.96526831898,859,20_1000_ws_0-1,2.0832351631,3.0,1.0
3049,5.0,2.0,30,6.65699374322,6.00557641386,859,20_1000_ws_0-1,2.0832351631,3.0,1.0
3050,5.0,2.0,40,6.65699374322,5.38640139222,859,20_1000_ws_0-1,2.0832351631,3.0,1.0
3051,5.0,2.0,50,6.65699374322,2.732653357,859,20_1000_ws_0-1,2.0832351631,3.0,1.0
3052,5.0,2.0,60,6.65699374322,2.3404020452,859,20_1000_ws_0-1,2.0832351631,3.0,1.0
3053,5.0,2.0,20,6.60461290009,5.31968624825,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3054,5.0,2.0,30,6.60461290009,5.28096215738,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3055,5.0,2.0,40,6.60461290009,3.73587577184,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3056,5.0,2.0,50,6.60461290009,3.36422165998,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3057,5.0,2.0,60,6.60461290009,2.40337942417,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3058,5.0,2.0,70,6.60461290009,2.18875477818,707,20_1000_ws_0-1,1.91146121635,3.0,1.0
3059,5.0,2.0,20,6.70577131035,5.86219296927,992,20_1000_ws_0-1,1.94761947327,3.0,1.0
3060,5.0,2.0,30,6.70577131035,5.91992754958,992,20_1000_ws_0-1,1.94761947327,3.0,1.0
3061,5.0,2.0,40,6.70577131035,5.4026517796,992,20_1000_ws_0-1,1.94761947327,3.0,1.0
3062,5.0,2.0,50,6.70577131035,3.93890605352,992,20_1000_ws_0-1,1.94761947327,3.0,1.0
3063,5.0,2.0,60,6.70577131035,2.22341666074,992,20_1000_ws_0-1,1.94761947327,3.0,1.0
3064,5.0,2.0,20,6.44190011578,6.33652262469,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3065,5.0,2.0,30,6.44190011578,5.91514719113,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3066,5.0,2.0,40,6.44190011578,5.12521487874,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3067,5.0,2.0,50,6.44190011578,4.35980295494,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3068,5.0,2.0,60,6.44190011578,3.21530962355,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3069,5.0,2.0,70,6.44190011578,2.85903935711,628,20_1000_ws_0-1,2.05208746229,3.0,1.0
3070,5.0,2.0,20,6.59051994598,6.11499466318,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3071,5.0,2.0,30,6.59051994598,5.56875226082,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3072,5.0,2.0,40,6.59051994598,4.69631557926,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3073,5.0,2.0,50,6.59051994598,3.45570105771,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3074,5.0,2.0,60,6.59051994598,2.48438405161,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3075,5.0,2.0,70,6.59051994598,2.20287349117,855,20_1000_ws_0-1,2.02150445864,3.0,1.0
3076,5.0,2.0,20,6.40914246747,6.27156084401,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3077,5.0,2.0,30,6.40914246747,5.00618471324,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3078,5.0,2.0,40,6.40914246747,4.2971321472,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3079,5.0,2.0,50,6.40914246747,3.53921325142,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3080,5.0,2.0,60,6.40914246747,3.3037428181,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3081,5.0,2.0,70,6.40914246747,2.59988805829,854,20_1000_ws_0-1,2.0508466583,3.0,1.0
3082,5.0,2.0,20,6.59424659298,6.1823178442,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3083,5.0,2.0,30,6.59424659298,5.80140549292,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3084,5.0,2.0,40,6.59424659298,5.24894402995,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3085,5.0,2.0,50,6.59424659298,4.93716736254,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3086,5.0,2.0,60,6.59424659298,2.85587526096,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3087,5.0,2.0,70,6.59424659298,2.52158810941,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3088,5.0,2.0,80,6.59424659298,2.07065381423,857,20_1000_ws_0-1,1.94481349368,3.0,1.0
3089,5.0,2.0,20,6.82084199082,6.065873842,706,20_1000_ws_0-1,2.06148637602,3.0,1.0
3090,5.0,2.0,30,6.82084199082,6.22166596576,706,20_1000_ws_0-1,2.06148637602,3.0,1.0
3091,5.0,2.0,40,6.82084199082,3.51065717894,706,20_1000_ws_0-1,2.06148637602,3.0,1.0
3092,5.0,2.0,50,6.82084199082,3.45304356255,706,20_1000_ws_0-1,2.06148637602,3.0,1.0
3093,5.0,2.0,60,6.82084199082,3.19485092319,706,20_1000_ws_0-1,2.06148637602,3.0,1.0
3094,5.0,2.0,20,6.55334863908,6.19714954096,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3095,5.0,2.0,30,6.55334863908,5.96319346512,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3096,5.0,2.0,40,6.55334863908,3.31229562903,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3097,5.0,2.0,50,6.55334863908,2.65987075533,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3098,5.0,2.0,60,6.55334863908,2.52429020726,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3099,5.0,2.0,70,6.55334863908,2.36586167223,851,20_1000_ws_0-1,2.04503458624,3.0,1.0
3100,5.0,2.0,20,6.59691248285,6.0265259964,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3101,5.0,2.0,30,6.59691248285,5.84905057053,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3102,5.0,2.0,40,6.59691248285,5.59495235061,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3103,5.0,2.0,50,6.59691248285,4.32210540144,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3104,5.0,2.0,60,6.59691248285,3.70804755151,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3105,5.0,2.0,70,6.59691248285,2.62760608479,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3106,5.0,2.0,80,6.59691248285,2.42717785488,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3107,5.0,2.0,90,6.59691248285,2.15358575742,850,20_1000_ws_0-1,1.95685953706,3.0,1.0
3108,5.0,2.0,20,6.24551522448,6.39608920529,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3109,5.0,2.0,30,6.24551522448,6.14644340412,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3110,5.0,2.0,40,6.24551522448,5.45123308921,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3111,5.0,2.0,50,6.24551522448,4.05684855235,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3112,5.0,2.0,60,6.24551522448,3.74770481803,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3113,5.0,2.0,70,6.24551522448,2.90383501795,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3114,5.0,2.0,80,6.24551522448,2.48747233613,853,20_1000_ws_0-1,2.02817813606,3.0,1.0
3115,5.0,2.0,20,6.79424031028,6.05775808728,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3116,5.0,2.0,30,6.79424031028,4.22237496549,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3117,5.0,2.0,40,6.79424031028,3.81723314932,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3118,5.0,2.0,50,6.79424031028,3.23965701901,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3119,5.0,2.0,60,6.79424031028,2.70078384919,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3120,5.0,2.0,70,6.79424031028,2.39186541245,852,20_1000_ws_0-1,1.97143433304,3.0,1.0
3121,5.0,2.0,20,6.66296737229,6.12250315539,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3122,5.0,2.0,30,6.66296737229,5.81633339135,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3123,5.0,2.0,40,6.66296737229,4.51553095345,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3124,5.0,2.0,50,6.66296737229,3.78078975122,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3125,5.0,2.0,60,6.66296737229,2.94852828671,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3126,5.0,2.0,70,6.66296737229,2.5959357713,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3127,5.0,2.0,80,6.66296737229,2.34414335542,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3128,5.0,2.0,90,6.66296737229,2.16997208184,611,20_1000_ws_0-1,2.02785796303,3.0,1.0
3129,5.0,2.0,20,6.83362641693,5.98115176275,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3130,5.0,2.0,30,6.83362641693,5.78981730742,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3131,5.0,2.0,40,6.83362641693,4.23226973743,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3132,5.0,2.0,50,6.83362641693,3.0026396692,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3133,5.0,2.0,60,6.83362641693,2.56386284417,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3134,5.0,2.0,70,6.83362641693,2.17667637951,958,20_1000_ws_0-1,1.89884424342,3.0,1.0
3135,5.0,2.0,20,6.37317795647,6.35476225581,158,20_1000_ws_0-1,2.03090967608,3.0,1.0
3136,5.0,2.0,30,6.37317795647,6.07586248124,158,20_1000_ws_0-1,2.03090967608,3.0,1.0
3137,5.0,2.0,40,6.37317795647,5.18916194977,158,20_1000_ws_0-1,2.03090967608,3.0,1.0
3138,5.0,2.0,50,6.37317795647,4.53280750986,158,20_1000_ws_0-1,2.03090967608,3.0,1.0
3139,5.0,2.0,60,6.37317795647,3.15975294988,158,20_1000_ws_0-1,2.03090967608,3.0,1.0
3140,5.0,2.0,20,6.57729279615,6.24405702342,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3141,5.0,2.0,30,6.57729279615,6.24405702342,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3142,5.0,2.0,40,6.57729279615,5.05209115398,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3143,5.0,2.0,50,6.57729279615,4.24559055245,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3144,5.0,2.0,60,6.57729279615,3.58710836844,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3145,5.0,2.0,70,6.57729279615,2.22989596767,159,20_1000_ws_0-1,2.0480518202,3.0,1.0
3146,5.0,2.0,20,6.28794627585,6.38416487441,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3147,5.0,2.0,30,6.28794627585,5.81264598562,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3148,5.0,2.0,40,6.28794627585,5.02786743302,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3149,5.0,2.0,50,6.28794627585,3.32757630282,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3150,5.0,2.0,60,6.28794627585,2.51204503322,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3151,5.0,2.0,70,6.28794627585,2.10440700028,655,20_1000_ws_0-1,1.95324219028,3.0,1.0
3152,5.0,2.0,20,6.66256692173,6.11259096426,654,20_1000_ws_0-1,2.01896125259,3.0,1.0
3153,5.0,2.0,30,6.66256692173,5.3478202255,654,20_1000_ws_0-1,2.01896125259,3.0,1.0
3154,5.0,2.0,40,6.66256692173,4.70600486114,654,20_1000_ws_0-1,2.01896125259,3.0,1.0
3155,5.0,2.0,50,6.66256692173,3.3149852717,654,20_1000_ws_0-1,2.01896125259,3.0,1.0
3156,5.0,2.0,60,6.66256692173,2.59630866318,654,20_1000_ws_0-1,2.01896125259,3.0,1.0
3157,5.0,2.0,20,6.90793720203,6.01161197919,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3158,5.0,2.0,30,6.90793720203,5.41615951077,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3159,5.0,2.0,40,6.90793720203,5.1770284339,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3160,5.0,2.0,50,6.90793720203,3.49484675411,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3161,5.0,2.0,60,6.90793720203,3.33783410416,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3162,5.0,2.0,70,6.90793720203,2.70037264334,653,20_1000_ws_0-1,1.9583213878,3.0,1.0
3163,5.0,2.0,20,6.46599520039,6.35224780938,652,20_1000_ws_0-1,2.00315184393,3.0,1.0
3164,5.0,2.0,30,6.46599520039,6.35224780938,652,20_1000_ws_0-1,2.00315184393,3.0,1.0
3165,5.0,2.0,40,6.46599520039,5.59674063227,652,20_1000_ws_0-1,2.00315184393,3.0,1.0
3166,5.0,2.0,50,6.46599520039,5.03102727193,652,20_1000_ws_0-1,2.00315184393,3.0,1.0
