name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
259,1,5.650749479680656,0,7,26,0,1,0.5210697302950782,1
260,1,2.9344197014467692,0,7,13,0,1,-0.2108555385334195,0
261,1,0.8126889397548189,0,5,13,0,0,-0.3357875433913547,0
262,1,3.020404499804532,0,5,21,0,1,-0.7294230404278865,1
263,1,4.552197046820565,0,8,28,0,1,0.3145155410956973,1
264,1,5.004136152139573,5,9,12,0,0,1.7453113759394965,0
265,1,2.111445474187623,1,9,24,0,0,-0.4039926634502199,1
266,1,-0.41179707882443983,0,4,16,0,0,-0.8823867179665198,0
267,1,1.0525993151519848,1,8,19,0,0,0.3736950280383115,0
268,1,6.8081536452064215,6,9,18,0,0,2.4610391828459144,1
269,1,4.59875447005757,0,8,15,0,1,0.39742687600484605,1
270,1,4.64820796638135,0,7,14,0,1,0.0886294392455248,1
271,1,2.418744898855764,0,4,5,0,1,-0.44973128038564547,0
272,0,5.651311868154055,5,0,6,1,1,1.2607124587150194,0
273,1,1.7778389940890449,0,4,20,0,0,0.9430390868832408,0
274,1,3.807202018695154,3,21,30,0,1,0.3536960300317374,0
275,1,0.02784802777067452,0,12,24,0,0,-0.6775290741636781,0
276,1,-2.042716067600546,0,4,17,0,0,-1.2612311518645423,0
277,1,0.8165885990510913,0,3,12,0,0,0.07431756897230056,1
278,1,-1.2056215110888546,0,2,11,0,0,-0.6167442966940695,0
279,1,1.748594300461004,0,4,12,0,0,0.6034041639413059,1
280,1,1.6689885841433716,1,2,13,1,0,-0.27982657451077764,1
281,1,3.5349855948022832,2,5,6,0,0,0.7407664317594214,1
282,1,0.5941641822967452,0,6,31,0,0,-0.7072540727803952,1
283,1,5.758059335980607,4,13,19,0,1,2.059527521088469,0
284,1,-2.2160653798533483,0,4,26,0,0,-2.0233913967869626,0
285,1,2.2891719692338723,0,7,31,0,1,0.18645120835341888,0
286,1,1.5226170336105316,0,10,17,0,1,-1.1590701753327626,1
287,1,0.4195485274325006,0,3,14,0,1,-1.2779494260168094,0
288,1,3.739457170439618,0,18,30,0,0,1.5340511043386702,0
289,1,3.911581616375238,0,15,27,0,1,0.06706004946230494,1
290,1,-1.532160329862148,0,4,21,0,0,-1.1867674420619068,1
291,1,1.1158050128133206,0,3,35,0,0,-0.3092274278974233,1
292,1,2.522404455771051,0,3,22,0,1,-0.913895269141984,1
293,1,1.7902100872501965,0,10,17,0,1,-0.8030623735799894,0
294,1,2.248321544171558,0,5,26,0,0,-0.4782544975155915,1
295,1,4.228795231662378,4,5,19,1,1,0.057406761998071154,1
296,1,-0.7163262448995287,0,6,23,0,1,-1.2294824751780054,0
297,1,-0.02800547490933125,0,3,27,0,0,-0.3577323188334824,1
298,1,-2.230086413624428,0,1,26,1,0,-1.5346048547063675,1
299,1,3.6633814981050925,0,6,35,0,1,0.301145937750979,0
300,1,3.568363076019211,0,9,15,0,1,-0.10216047372491074,1
301,1,-1.6314964542131944,0,0,10,1,0,-1.5093417698314493,1
302,1,2.381488822794324,0,8,24,0,1,0.14004081106162355,0
303,1,6.566006495878414,0,14,22,0,1,0.9697430706334146,0
304,1,3.7934175664364664,3,7,20,0,0,1.6650773576505424,1
305,1,6.262794866074486,2,7,33,0,1,1.3813725605751324,1
306,1,-0.9087477131827306,0,9,15,0,0,-0.7566341491277175,0
307,1,0.0008150524522028135,0,2,18,0,0,0.11151869541604195,0
308,1,2.348246332857175,0,12,24,0,1,0.053598779771765144,1
309,1,3.5577165485880027,2,6,26,0,0,0.43425224502723925,1
310,1,7.776588470747177,6,8,12,0,1,1.8503010008637755,0
311,1,2.590753636196377,0,5,26,0,0,0.5541280655188282,0
312,1,5.576792830251498,1,17,30,0,1,1.1621179896470333,0
