name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
214,1,3.466279409391458,0,9,49,0,1,0.28123829065827866,0
215,1,2.6447116654020997,0,12,33,0,1,-0.34990515602148126,1
216,1,4.123625440215889,4,6,9,0,1,-0.012462629899871767,1
217,1,2.7537144810842222,0,14,24,0,1,-0.3647360358924339,0
218,1,2.7329864930448977,0,12,19,0,0,0.3715821822394059,1
219,1,-1.177176745816043,0,3,32,0,0,-0.17639598083398025,0
220,1,-0.5188309886655897,0,6,13,0,1,-1.376598537282373,0
221,1,0.26713712074822527,0,5,26,0,0,-0.1265099203228909,0
222,1,1.5198362740450166,0,9,14,0,0,0.3487703158552784,0
223,1,3.230544639356979,3,10,11,0,1,-0.6354590104253847,0
224,1,5.593992273770434,4,11,27,0,1,-0.08470401127653858,1
225,1,2.9415128833840645,2,19,40,0,1,-0.43473117409729506,1
226,1,6.520705775124181,0,9,30,0,1,1.6244507491711255,0
227,1,0.8737619610171372,0,2,15,0,0,-1.02325591350425,0
228,1,-1.0954717067259834,0,1,12,1,0,-0.6718290231609304,0
229,1,7.214026873024354,6,10,32,0,0,2.112385223281908,0
230,1,3.592071557209398,2,13,19,0,0,0.6845380566847825,1
231,1,1.9791336867168772,0,2,42,0,0,0.02450935720889733,0
232,1,1.7174167817493604,0,4,44,0,1,-1.4594825156452116,1
233,1,4.025488967179571,0,10,22,0,0,0.16015262306750605,1
234,1,-0.017047343661278802,0,1,23,1,0,-0.652987612851311,1
235,1,2.0605269536011024,0,16,23,0,0,0.23391185951639337,1
236,1,5.719741951690041,3,10,50,0,0,1.5302279318168384,1
237,1,1.5845557931783878,0,5,43,0,0,-0.4809522996319319,0
238,1,-0.8608562901107175,0,10,15,0,0,-0.9816197667151737,0
239,1,0.626349674733224,0,10,32,0,0,0.049722496879811014,1
240,1,2.9002988371339318,0,6,39,0,0,-0.12264777422300895,1
241,1,0.7662399061051701,0,2,14,0,1,-1.4339913552424608,1
242,1,5.421248538021899,5,11,23,0,0,1.285036963273479,1
243,1,1.2372085248257123,0,3,19,0,0,-0.6000903592914649,1
244,1,-2.388276172643407,0,1,11,1,0,-0.8091862454517634,0
245,1,1.2096613574011874,0,5,7,0,0,-0.5101778366809014,1
246,1,-1.6106975332413729,0,0,16,0,1,-1.6064881327519132,0
247,1,3.233641793927759,0,5,38,0,0,0.8991901944577279,0
248,1,-0.5290934987615259,0,2,26,0,1,-1.9810972317618867,1
249,1,5.3362931329100105,3,10,19,0,0,1.5884746577118443,0
250,1,1.7733257990319502,1,3,11,0,1,-1.2495953948085634,1
251,1,-0.6466872795388423,0,0,6,0,0,-1.1805880804493094,0
252,1,4.078722250528465,0,7,25,0,1,0.2689484587445588,0
253,1,1.2654167996434156,0,7,18,0,0,-0.3954983843579014,1
254,1,1.2014629002677482,0,5,32,0,0,-0.04702447394327703,1
255,1,2.8087164029875726,1,6,38,0,0,0.23751834443683972,1
256,1,0.8300709869788003,0,1,30,1,0,0.44647374017640273,0
257,1,-2.460935767173283,0,0,12,0,0,-1.8099325912413544,1
258,1,2.7211817838138774,1,9,31,0,1,-0.07101596798724555,0
259,1,-1.0752591381003986,0,7,18,0,1,-1.7307202374856303,0
260,1,3.1733890647246503,2,7,22,0,0,1.0035801251631509,0
